tweet_text,label
b'@ChusnulCh__ Klu sy Ahok pasti sy tolak panggilan Pansus...takut di demo ama FPI trus siapa yg tg.jawab...ayooo\xf0\x9f\x98\x84...jgn pak Ahok...biarlah anda fokus utk benahi ibukota negara yg baru pasti lbh keren\xf0\x9f\x99\x8f\xe2\x9c\x8c',1
b'@LemanLemskii Bisa buat ibukota baru ya',1
b'@Aisyadiaa Iyaakan azza namanya juga halu buat ibukota baru. Emang ada dananya hmmm berfikir jgn malah bermimpi.',0
"b'@P3nj3l4j4h_id @RizmaWidiono Jangan mau Ahok. Diduga jebakan Batman. Nanti anda bicara diedit bisa demo bersilit-silit, mayat kagak disholatkan. Ayat Al Maidah 51 dimainkan. Fokus aja berantas mafia migas. Kalau terpilih bangun ibukota baru'",0
b'saya punya ide biar ongkos ibukota baru ga ditanggung APBN RI sama sekali. jadikan itu kota biasa nampung orang2 yg sembuh dari corona di seluruh dunia.',1
"b'Jangan nyerah dulu mau jadi Bacawalkot Tangsel, masa mau langsung jadi Bacawalkot Ibukota Baru \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\nKaboooorrr \xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83 https://t.co/PRMyJK07ZW'",0
b'Pasti ada yg ngiler karena duit segitu bisa buat bangun Ibukota Negara baru...\n\n https://t.co/Khe1rtGMHh',1
"b'@Bencihoak Lagi pula bikinnya di kawasan batam apa nggak kejauhan dari Indonesia bagian timur kenapa tak dikawasan ibukota baru saja yg tepat berada di tengah-tengah Indonesia ?,'",1
b'@kompascom Kalah pilkada di ibukota eehh malah ibukotanya yg dipindahin agar dia bisa menang dibukota dan bisa dapat proyek baru lagi yg kemarin gagal',0
"b'@VIVAcoid Tukar guling reklamasi yg di tutup anies dan kalah sama anies akhirnya ibukota di pindah dan ahok di gadang gadang jadi pemimpin ibukota baru versi para cukong,,terus gubernurnya nggk punya wewenang di ibukota baru,,'",0
"b'@AdhieMassardi @RamliRizal Ide gila,Kota relatif dekat dibangun proyek kereta cepat. Pdahl tol,peswat,kereta api n rute jalan biasa aja ada. Makin runyam Krn modalnya ngutang n skrg nasibnya gak jelas. Ah udahlah yg penting ibukota baru harus Kya Dubai atau canberra...bkn bgitu jok?'",0
b'@UyokBack Entah apa yg dipikirkan mrk yg punya ide membangun kereta cepat dikota yg relatif dekat jaraknya.Aturan n AMDAL pun ditabrak... Hutang pula modalnya. Udahlah yg penting ibukota baru harus Kya Dubai n Canberra lah',0
"b'@tubirfess Gatau ini clickbait atau gimana.\n\nJelas2 bukan panic buy.\n\nDari maren2 udah naik bertahap.\n\nEfek genjotan usd dari luar, masuk ke indo, sung turun ke 13k.\n\nEh, genjotannya abis, ya jelas naik.\n\nTar softbank inves di ibukota baru juga turun lg.\n\nAbis itu, merocket.'",0
"b'@detikfinance udah bener ahok bikin rame di Pertamina , ngurus ibukota baru mah terlalu encer buat dia\xf0\x9f\x98\x8b'",1
b'@KumajasRobby Hampir semua kandidat gubernur ibukota baru adalah kader partai yg sama. Dipilihnya pun atas bukan Krn pilkada tapi presiden mengajukan para calon n DPR yg memuuskam.. ya DPR bosnya separtai jg... Ya Ama jg bohong laah',0
"b'Ahok gagal jadi gurbernur DKI.\n.\n.\nJokowi: bikin ibu kota baru, jadiin ahok otoritas ibukota negara. https://t.co/KkQy1YRXMf'",0
b'@KresPomeo @aniesbaswedan @dinkesJKT @DKIJakarta Wah di Kalimantan dan calon ibukota baru juga kebanjiran apa itu salah pak Anies juga kah...?',1
b'@detikcom @detikfinance Mending bangunnya di ibukota baru wi',1
"b'Pansus dibentuk untuk mencari solusi penanganan banjir. Meski, banjir di Jakarta sangat sulit dihilangkan. @PrasetyoEdi_\n\npak @basuki_btp fokus urus Pertamina, beliau juga lagi sibuk pelajari tawaran memimpin proyek Ibukota Baru \xf0\x9f\x98\x8a\xf0\x9f\x91\x8d\n\n#StopPanikLawanCorona\nhttps://t.co/WgJQJFuGZ8'",0
"b'@andy_m18 @FerdinandHaean2 Wadaaaaah ternyata masih belum move on dr pilkada 2017 ujung2nya.\n\nKaciiiiiiiiian skaleee \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\n2taun lebih merana menahan sakit hati, masih ada 5 tahun lagi Bong, pilkada 2022 pentahana menang lagi.\n\nIbukota baru mangkrak kayak KCIC, gak jadi pindah \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0
b'@HaryoKsatrio2 @CNNIndonesia @jokowi Hah? dana ibukota baru??? emang berapa dananya di apbn 2020?',1
b'@syafrinkar @zidnii Biar pembangunan Ibukota baru tetap berlanjut rakyat diperas sampe gepeng..!!!',0
"b'@el_kookvv @omoyyeneun_ @Kimtaere_ @pacarbighit @KIMTAE07_ @Babybabyxhu @tjmpxxs @FaraAl_ @Acide_05 @melly_marta @niktofilia_ @afifahpratamaa @rosekival @gookie_twt Aku Balikpapan El, kamu lupa? Akukan anak ibukota baru ntar, jahatnya dilupain'",1
b'@kompascom Sisa waktu kayanya gk mungkin deh ..ngebangun satu rumah besar aja bisa setahun baru lumayan rapi..ini bangun ibukota kayanya gk mungkin. Jadi yah terserah aja',0
"b'@syafrinkar Jangan jangan, Ibukota yang baru nanti juga Langgar Aturan, Langgar Amdal dan Nggak Pantas.\nAmbyaaar duooong ....'",0
b'@BBCIndonesia Lebih penting ibukota baru...itulah +62',1
"b'Sempat salaman Nak Ahok tapi gak sempat selfi-an. Gitu mimpi Atok td malam.\n\nBaydeway, Atok doain Nak Ahok makin sukses trus. Doain Atok bisa tinggal sama cucu"" di ibukota baru nanti. Aamiin YRA. \xf0\x9f\x99\x82\n\n#IndonesiaMaju https://t.co/Ma2tU2rNaX'",1
"b'Virus Corona telah membuktikan ada di Indonesia, melupakan sejenak ibukota yang baru adalah biasa. #japrakusil masih terkesan tentang banjir yang ada.\n\n#Mari kita nikmati banjir yang ada dimana-mana sebagai budaya, tentunya sambil menyeduh kopi pahit yang bebas pajak. https://t.co/cHxRtyocO5'",1
"b'6.\xf0\x9f\x8c\x8eIBUKOTA BARU akan dibangun LRT,  betul \xe2\x9d\x93\n\n\xf0\x9f\x8c\x8eNah..... mengulang KERUGIAN BARU. \n\n\xf0\x9f\x8c\x8eSiap adu argumen di TV dengan Menteri Keuangan. \n\xf0\x9f\x92\xa5akan Saya kupas lebih rinci &amp; yang tidak pernah dipikirkan orang lain. \n\n\xf0\x9f\x8c\x8eWaktunya Menteri yang tentukan,  silahkan. \n\nTerima Kasih. \nSalam. https://t.co/4VhUdAnehD'",0
b'5.\xf0\x9f\x8c\x8eDan ada INFRASTRUKTUR yang akan merugikan INDONESIA adalah PINDAH IBUKOTA BARU.\n\xe2\x98\x91\n\nMengapa \xe2\x9d\x93\n\n\xf0\x9f\x8c\x8eSaya beri contoh INFRASTRUKTUR biaya besar dari hutang  RUGI BESAR. \n\xf0\x9f\x94\xb5LRT di Jakarta\n\xf0\x9f\x94\xb5LRT di Palembang',1
b'@BangRijal_D3 Apalagi bangun ibukota baru yg lebih kompleks?',1
b'Eug watir hitung2an ibukota baru juga sesombrono itu\xf0\x9f\x98\xa9',0
"b'@zarazettirazr Anggaran segitu besar bisa buat ibukota baru, pikir jokwid'",0
"b'@do_ra_dong Bikin kereta cepat jarak dekat aja kedodoran, sok sokan mau ngebut bangun Ibukota baru. Aduh'",0
"b'@tempodotco Ibukota baru memang yg bangun cukong ya pastinya milik cukong, paslah'",0
b'breaking neews \nkabar baiknya : pemerintah akan SEDIAKAN 300 juta lapangan kerja di ibukota baru.. \n\nkabar buruknya : yang NYEDIAKAN orang yang pernah bilang ekonomi bakal meroket di bulan september di tahun 2015.. \n\n#StopPanikLawanCorona \nhttps://t.co/jB9ONnxSwd',0
b'Hari gini maksa mau bangun ibukota baru? Kapokmu kapan',0
b'Pindah ibu kota tdk ada kaitannya dg kebutuhan rakyat. Yg dibutuhkan rakyat skrg ini  kesejahteraan dan keadilan sosial. Ibu kota baru hanya pamor rezim Jokowi. Apalgi bangun Ibu kota dg UTANG. Jd semangat apa? Smangat Jongos?\nMungkin IbuKota hanya mimpi.\n https://t.co/DkdXwuJmwq',0
b'@zarazettirazr Pinjeman cair baru buat ibukota baru dulu...buat corona tunggu pinjeman selanjutnya\xf0\x9f\x98\x8f',0
"b'Ibukota santuy aja dlu, yg kebelet Insureksi bisa mulung botol kecap dlu.. Aksi Omnibus Law bakal ada kok, tapi bakar kertas (dari pinggir dulu &gt; baru dipusat (Ibukota)).\xf0\x9f\x94\xa5'",0
b'Jokowi Sebut 4 Nama Calon Kepala Otoritas Ibukota Baru | Kanal24 https://t.co/uQXjsEZcT8',1
b'@DiantyYasmin3 Beneran pindah ni gw ke ibukota baru...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1
b'@zarazettirazr Maunya Kya gtu jg... Duitnya kaga ada. Yaa Apapun itu yg penting ibukota baru harus Kya Dubai n canberra. Udah itu aja',1
"b'@EtekewerNyengir Apa kaitannya pindah ibukota dgn semangat juang. Justru Jakarta itu merupakan lambang semangat juang mengusir penjajah. Masa si ahok yg akan memimpin ibukota baru, disebut mengubah mental semangat juang. Pertanggungjawabkan saja kasus Masiku di KPK'",1
b'Bikin infrastruktur hebat kek MRT toll bahkan untuk mbuat ibukota baru kok bisa yaaa tapi menyediakan alat deteksi virus corona kok malah minim ampe tki dr hongkong bingung kok nga di scan.',0
"b'@Jean_Aprilia97 Ibukota Negara itu di tetapkan dengan UU, apakah ada UU baru tentang Kepala Otoritas Ibukota Negara? Suka2 kalian lah, kami hanya doakan semoga kalian yang diberi amanah sanggup menerima pertanggungjawabannya di hari kemudian. \xf0\x9f\x98\x9e\xf0\x9f\x98\x9e'",1
"b'Mahal alat utk pemeriksaan virus Corona ya, mendingan utk bikin ibukota baru lah\xf0\x9f\x98\x9c https://t.co/qa4w5c5f06'",0
b'@anamrufisa Selamat datang ibukota baru \xf0\x9f\x98\x84\xf0\x9f\x91\xbb',1
"b'@alexander_murfi Lumayan tuh duit, bisa buat ibukota baru, kata si jae \xf0\x9f\xa4\xa3'",1
b'@AdhieMassardi @RamliRizal betul.itu. jkt sfh tdk menarik kl sdh dipindah ibukotanya. mending dirubah jalur relnya bandung kaltim  \ntepat di ibukota baru',1
b'Woii bong bayar... Ibukota Baru ngimpi https://t.co/9FFjQsZe5B',0
b'@VIVAcoid Sampe dibikinin ibukota baru cobaaa',0
"b'@Aisyadiaa Insyaallah sebelum menunjuk ngohok jadi pemimpin sampean sudah turun sperti kata pengamat dan saya gantiin presidennya ,ga ada ibukota baru,,asal cebong ditanam buat tumbal jkt ga ada banjir dan macet\xf0\x9f\xa4\xa3'",0
b'@tempodotco @PARTAI_HARIMAU Mana mau prcaya kan si wiwik hanya sbuk dgn segala hiruk pikuk tentang ibukota baru',0
"b'@GheaKulisolaya @SETIP_Oon @arieflipp @CH_chotimah @basuki_btp @jokowi @ulinyusron @Dennysiregar7 @eko_kuntadhi @P3nj3l4j4h_id @sahaL_AS @GunRomli @andreOPA @fadjroeL @anandasukarlan @permadiaktivis @DTanjung15 @willsarana Halah jabatan komut hasil asal ditunjuk aj bangga.coba cari jabatan yang mesti bersaing dulu.walikota kek,bupati kek atau gubernur,pasti nyungsep lah g da yg milih.saking pinginnya jd gubernur sampe dbikinkan ibukota baru ma jkw,ntar Ahok yg jd gubernur itu ibu kota baru.\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83'",0
b'@tempodotco Ibukota baru itu kepentingan siapa siih. Rakyat merasa tdk perlu pindah. Hanya kaum togog yg merasa perlu pindah. Tanah punya cukong. Bangunan punya cukong. Trus kita ngontraak.. Apa ini bkn bodoh yg terlalu..??? Jadi ini demi kepentingan Cukong2 China.',0
b'@eko_kuntadhi Kuntet goblognya kebangetan...... Pindah gi sono ke ibukota baru...',0
"b'Wuiiih...Hebat ya, MANTAN NAPI bisa jadi KEPALA N PIMPINAN OTORITAS IBUKOTA BARU! Udah mulai ""terkuak"" sedikit demi sedikit ...\nJadi ibukota baru atau ""NEGARA BAGIAN"" baru kayak HONGKONG???\n\nhttps://t.co/PcItcJcLyT'",0
"b'@Zulkiflilubis71 apakah Copet,Begal,Bajing Loncat,Pemulung,Pengemis, pengamen dll juga termasuk daftar lowongan kerja di ibukota baru?\n\ntolong dijawab pak @jokowi'",0
"b'@El_AhmadRipani @zita_graunge @Yudhi04188481 @VIVAcoid Mirip ya mulutnya ama junjungannya, yg pasti aguan bakal seneng bgt ahok jadi pemimpin ibukota baru,udah kolusi sejak jaman dulu kalaaaa,lanjut jakarta tabrak2 aturan reklamasi,nanti di ibukota baru tabrak apalagi ya... https://t.co/VyQkgLwbaq'",0
b'Padahal jauh lebih mudah dieksekusi dibandingkan nyiapin ibukota baru. #savemasker dari opportunis https://t.co/lEIlhL5PMd',0
"b'Ahok proyeksi pesanan komunis cina, calon tunggal untuk memimpin ibukota baru. Ibu kota baru ibukota komunis.'",0
b'@detikcom @detikfinance Lengkap sudah ibukota baru dominasi nya dikusai siapa ?  investor terbesarnya Aseng dan Asing.\n\nKepala Badan Otorita Ibu Kota Negara (IKN) ada nama Ahok.\n\nJadi ibukota baru itu sebenarnya utk siapa ?\n\nhttps://t.co/OJqm77U45g',0
"b'@BiLLRaY2019 @wynorusia20 Smg Pak Bambang sj, yg dari awal incharge dlm konsep ibukota baru,,biar Pak BTP fokus bersihkan tikus"" di Pertamina dan membesarkan Pertamina bigger than Petronas.'",1
"b'@cagubnyinyir2 @JohnIrwan4 @jonahmunda @didi_armayanto @Hanifah933 @OffieSander @PurworOjek @IMulya77 Sayangnya Ahok Cuma 1 , coba Ada 3 ya ? \n1 di KPK , 1 di BUMN, 1 di Kepala Badan Otorita Ibukota Baru \xf0\x9f\x98\x81'",1
b'@MichelAdamNP @_Wiwis_Mbecak Suka suka dia aja. Sekarang sibuk membangun Ibukota baru. Gak tau nya mau nunjuk penista jadi kepala pemerintahan dengan tanpa pemilihan oleh rakyat',0
"b'@Purwokerto_ID @rhr24_ Purwokerto masih banyak kekurangan loh, pedestrian sempit, jalan protokol paling lebar 4 lajur , dan lainnya, untuk menuju kota yg lebih besar, layak lingkungan, butuh penataan sebelum terlambat, mari kita lihat bagaimana ibukota negara baru dibangun'",1
b'@msaid_didu Makanya sdh disiapin lahan di ibukota baru..' mas_dikin786,1
"b'Bentar lgi indonesia punya ibukota baru.. ""letaknya di penajam passer utara - Kutai Kertanegara KALTIM\n\nDan jokowi nyebut nama Ahok utk jdi Calon Kepalan Badan Otorita IbuKota Baru... Mudah2an pak @basuki_btp  Terpilih...Aamin \xf0\x9f\x98\x84\xf0\x9f\x98\x84\n\n#PanikJanganWaspadaHarus https://t.co/KHhaa40AqR'",1
b'@DiahSoewarno07 Ini lagi ini lg orangnya. Memang nggak ada lg yg pinter selain pak ahok di \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 ...tp yaa sudahlah. halu banget buat ibukota baru...mikir jgn mimpi',0
"b'@logic_editor Gub Indonesia sedang mendengarkan pimpro ibukota baru, iya gak sih \xf0\x9f\x98\x80'",1
b'@DiantyYasmin3 Kita dukung Semoga A Hok menjadi Gubernur Ibukota Baru Ya',1
"b'@tempodotco Maksa bener lu jok, kalah pilkada tetep ngotot ahok jd gub ibukota baru, PUAS TUH CUKONG'",0
"b'Sampe segitunya perhatian seorang Jokowi ke sahabatnya....ck...ck..ck..\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\n\nTersingkir di DKI, dibuatkan Ibukota baru buat sahabatnya.... https://t.co/y0GPRHkUzE'",1
b'#CoronaBukaBorokRezim  dan sekarang bliu digadang jdi penguasa ibukota baru setingkat mentri katanya https://t.co/6IG0vjRhbp',0
b'@Zahrah40291660 @RamliRizal Demi ibukota negara jual aset negara..lalu apa yg harus d banggakan dari negara yg beribukota baru',1
b'@YohanesMariono @CNNIndonesia @smkar Gak usah lah buka ibukota baru... Bangun jalan tol sumatera berapa hutan yg ditebang om? Tp kan demi pembangunan diabaikan juga Om... Maaf kalo saya salah...',0
b'@YohanesMariono @CNNIndonesia @smkar Kan akan ditanami lagi Om... Bukan gak diganti.. Kalo buka ibukota baru gimana om? Kan tebang pohon juga lebih banyak malah? \n\nhttps://t.co/fI93HKjXCM',0
b'@EtekewerNyengir @Etekewer_Sepuh_ Jika saja benar pembangunan ibukota baru di biayai 80% hasil utang luar negri..bisa di pastikan tiada ke manfaat an dari pembangunan itu untuk rakyat indonesia.',0
"b'Apakah ini adalah cara membayar""ganti rugi"" kepada Taipan, karena Reklamasi Teluk Jakarta dihentikan Anies?\nhttps://t.co/qway6I41RL'",0
"b'@KuroKaitou @Galinggaling2 @VIVAcoid Berarti menurut anda pemindahan ibukota untuk mengatasi jakarta sebagai pusat perekonomian ?\nJelek donk, nanti jakarta jadi kota mati dan ibukota baru padat spt jakarta?\nPemindahan ibukota hanya untuk memindahkan pusat pemerintahan kakang'",1
"b'@Jean_Aprilia97 Pak @jokowi bilang Ibukota baru berpeluang buka lowongan kerja,tapi hanya untuk satu pengangguran saja yakni @basuki_btp hadehhh pakk...'",0
b'@VIVAcoid Ini terjadi klo warganya semua dari China.. dan tujuan ibukota baru agar orang China dapat menguasai Indonesia melalui ibukota baru... Sadarlah wahai Rakyat Indonesia bila anda semua cinta NKRI..' ,0
b'@AbdeeProklamasi @AdhieMassardi @RamliRizal Ibukota baru ga akan mangkrak.. tapi proyek KA Cepat Jkt Bdg harus dimangkrakkan kalau ga pake Amdal..  Dan pemerintah gak perlu bayar hutang + bunga kalau Amdal ga diterapkan..',1
"b'@anggineering @AdhieMassardi @RamliRizal Akhirnya? Mangkrak Triliunan Rupiah dan tinggal bayar utang &amp; uang cekikan (bunga) nya ... \xf0\x9f\x98\x82\nDan ... 100% saya yakin Ibukota baru bakalan ""mangkrak"" juga.\nYang pasti : wedhus\xc2\xb2 (rakyat) akan tambah sengsara ...\nSelamat datang Kalabendu ...\n\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\nKesengsaraan Bersama Kita ...'",0
b'@rmol_id semoga tidak lagi membeli lahan yg telah menjadi milik ibukota baru yaa.... memalukan sekali !!!!',1
"b'@VIVAcoid Oh... Ternyata bangun ibukota itu untuk si Ohok toh. Kr2x klo si Joko kalah, gerombolan bangke akan bangun negara baru'",0
"b'Sums up depok, UI gamau pindah ke ibukota baru nih??? @univ_indonesia https://t.co/AESVJPmxlw'",1
"b'Masalah virus corona baru saja di ributkan, bertambah lagi flu babi. \nSedang pemerintah tetap memikirkan pariwisata, investasi, dan ibukota baru.\nBukti kalau Indonesia abai dan tdk siap akan kedatangan virus2 ini.\n\n#CoronaBukaBorokRezim\n#CoronaBukaBorokRezim https://t.co/AafHnivz2E' Violetta_ay",0
b'@DiahSoewarno07 Yakin 2024 ibukota baru jadi? Klo w ngak\xf0\x9f\x98\x81\xf0\x9f\xa4\xad',0
"b'@yusuf_dumdum @aniesbaswedan Hahaha mimpi basah mulu ni si ucup...proyek kecebong (kereta cepat bohong) aja dihentikan, malah mau bikin ibukota baru, sana msk kolam lgi biar lancar tu 72M. Hahahhahaaaaa'",0
b'@SugiKawuloAlit @jetsilvers @msaid_didu Tenaaaaang....ibukota baru tetep jadi pindah.....mau ikutan....???? \xf0\x9f\x91\x8e Btw....elo ngarepin apa sih dari 72 M ..???\xf0\x9f\x8d\xbb',0
b'@RizmaWidiono @basuki_btp Maju terus Pak Ahok...!!!\nTolong tunjuk Pak @basuki_btp saja ya Pak @jokowi ....beliau sangat PAS mendapat tugas baru itu...sbg Kepala Badan Otorita Ibukota Baru..\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\xa5\xb0',1
b'@VIVAcoid Ah ngebangun ibukota baru teh cuma buat ngasih pekerjaan ke sahabat lama?? Oh paham',0
b'@msaid_didu Akal bulus .... \nIbukota baru setelah ybs gagal di DKI',0
b'Gak mungkinlah nunjuk Anies Baswedan... Ngawur itu namanya.. Dia gak bisa kerja kok..!! Bisa rusak Ibukota baru ntar... https://t.co/B4J4dakhyK',0
b'Presiden kita malah sibuk mengumumkan Ahok sebagai salah satu calon kepala otrita ibukota baru bla...bla...bla....\n\nNapi kok dibela2 terus... desakan cukong? https://t.co/IvH8dtFnC1',0
"b'Yg asli sibuk bahas Ibukota baru, sibuk promosi Ah*k jadi ketua otorita. Yang gub.. ""Rasa Presiden"" sibuk bikin ini itu untuk penanggulangan wabah virus Corona. Yg lebih perhatiin Rakyat yang mana ? Anw, berharap yg asli bisa sampai selesai di periode ini.... Mahal ongkos nya.'",0
b'Sepertinya bakalan pindah rame\xc2\xb2 nih rombongan @psi_id ke ibukota baru https://t.co/O3WqAGrEMp',1
"b'@Jean_Aprilia97 @HafitSetyabudi Ahok minta mainan ""ibukota baru""  dibuatkan ibukota baru daru utangan..... kita rakyat dusuruh bayar utang2nya.... dasar rezim.....'",0
b'@dusrimulya @JokoSan26290166 Hampir Semua kandidat gub ibukota baru adalah separtai dgn jkw. Dipilih tdk melalui mekanisme pilkada memudahkan partai ini berkuasa lagi.',0
"b'@KRMTRoySuryo2 @Hamjawi1 Ibukota baru ~ Subsidi Raksasa ke cukong2:\n\nJual murah ke cukong, rumah sendiri di lokasi strategis\n\nUtk kontrak rumah milik cukong di lokasi remote\n\nDuit kontrak hrs utang\n\nKrn rumah cukong itu dibangun mahal\n\nDiatas tanah mahal milik cukong\n\nKamar bs diintip huawei\nChina girang https://t.co/IbXD9Lsmdf'",0
b'@DonAdam68 @aksioma02 Cocok...semua gerombolan Ahokers dan sak Cebong2nya pindah aja ke Ibukota baru...kan khabarnya daerah Banjir juga cocok tuh Habitat mereka....\xf0\x9f\xa4\x94\xf0\x9f\xa4\xad\xf0\x9f\x98\x9c\xf0\x9f\xa4\xa3\xf0\x9f\x91\x8e\xf0\x9f\x90\xb8\xf0\x9f\x94\xa8\xf0\x9f\x90\xb8\xf0\x9f\x94\xa8',0
b'@tempodotco banyak yah rangkap jabatannya\n\napa mau basmi mafia ibukota baru????\noya di pertamina juga gak ada pengaruh yg signifikan cadangan minyak qt juga gak naik2',0
"b'@do_ra_dong Duitnya buat bangun ibukota baru,  yg penting udah buat kerusakan lingkungan dgn proyek kereta api cepat dan itulah tujuan mereka'",0
b'@GusMendem1 @rama_dnpa Itupun melalui proses bikinkan ibukota baru dulu segala lagi...',1
"b'@VIVAcoid Luar biasanya si kokoh ini,  apa investor reklamasi dibawa ke Ibukota baru semua ya?  Karena gagal melanjutkan reklamasi,  jadi ibukota baru ini jadi proyek penggantinya'",0
"b'Kalau saya, meski terus Concern juga (sesuai bidang PublicHealth) thd Aspek Kesehatan Masyarakat COVID-19 ini, Namun tetap menjaga agar Masyarakat tdk boleh (dibuat) lupa thdp Kasus2 besar Negara ini: Jiwasraya, Harun Masiku, Ibukota Baru, Sewa Pesawat RI-1 ugal2-an, KeCeBong dsb https://t.co/7Y0HnPoEgd https://t.co/zWVVrf5ks0'",1
"b'@AbdulbarAlbari @ustadtengkuzul Komentnya cukup:\nKalah di Jakarta, Cukong siapin ibukota baru utk dia.  Hidup Cukong. Joko bisa apa?  Lhaaa gedung pemerintahan aja di sana ngontrak.'",0
b'@DiahSoewarno07 Amazing ibukota baru \nuntk Napi bermulut jamban \xf0\x9f\xa4\x95',0
"b'Disebut Presiden Jokowi, Ahok Jadi Kandidat Kepala Ibukota Baru Bukan Hoax - https://t.co/heFhSLKuSs https://t.co/9S8VKZKYyh'",1
"b'Disebut Presiden Jokowi, Ahok Jadi Kandidat Kepala Ibukota Baru Bukan Hoax - https://t.co/NaYEUfSWSV https://t.co/6c25mxb5ts'",1
"b'Disebut Presiden Jokowi, Ahok Jadi Kandidat Kepala Ibukota Baru Bukan Hoax - https://t.co/d6vhyP6enD https://t.co/W2t5aU49VC @jokowi @basuki_btp @RamliRizal @AdhieMassardi @msaid_didu @KRMTRoySuryo2 #IbukotaBaru #ibukotanegarabaru https://t.co/YYBaEVfrf8'",1
b'@barikperdana Tau nih lebay kan lumayan buat ibukota baru. Tangkap Veronica Koman mending udah dikasih beasiswa malah jd penghianat padahal mah Papua aman damai sejahtera',1
"b'@FPI_isback @en_setiawan - Ahok bergaji 3,25 M / Bln, brp gaji rijik disana...?\n- Ahok calon ketua ibukota baru, rijik calon apa..?\n- Ahok bebas kemana aja, rijik bgmn...?\n- rijik sdh\n- maheer sdh\n- sugik sdh\n- bentar lg sapa...?'",1
"b'@ustadtengkuzul Hampir bs dipastikan ini adl desain pok tertentu tuk kuasai Ibukota Baru, krn DKI lepas dr genggaman.. \n\nApalg kemaren Presiden sdh menyatakan bhw slh satu org yg diusulkan tuk pimpim otorita Ibukota Baru adl BTP.\n\nAkhirx makin nampak jelas siapa sj dibalik kebijakan2 pemerintah'",1
b'MAHAL MANA DENGAN PROYEK IBUKOTA BARU...? https://t.co/r3xd0d0V8i',1
"b'@AyangCakep Kalo ini sampai terjadi ibukota baru akan penuh dengan ""taik.. taik.. taik""'",0
"b""@ugi_ken @DiantyYasmin3 Di Pertamina Ahok kan 'cuma' Komut, sehari\xc2\xb2nya dirut yg sibuk.\n\nBuat Ahok rangkap jabatan CEO Ibukota baru nggak masalah""",0
"b'@VIVAcoid CEO ibukota baru setingkat menteri. Kalo terpilih, berarti @basuki_btp dipromosi lagi.'",0
b'@DonAdam68 Baiknya semua kaum got untuk siap2 dipindahkan ke Ibukota baru bersama virus corona nya.',0
"b'@VIVAcoid Setuju sekali kalau ahoker dan jokower pindah ke Ibukota baru ,'",0
b'@VIVAcoid Ributt ibukota baru \nKeadaan negara lagi nyungsep juga',0
"b'@dusrimulya Ibukota baru itu yg punya cukong2, Ahok mewakili mereka jadi nanti negara bayar kontraknya ke Ahok'",0
"b'Ngeri gak sich, Ahok bakal jadi calon gubernur ibukota baru? Sedih ya, Tenang aja, masih ada akhirat koq, KLO kalah di dunia jgn sampe di akhirat jg gk dapet tempat yg terbaik. Hidup adalah ujian, permainan, &amp; perhiasan serta kenikmatan yg memperdayakan. Ikhlaskan semua kpd Allah'",0
"b'@dusrimulya @La_Idham27 Gilak bener...\nEmangnya ini negara emakmu, koq enak aja mau jadikan si benalu sampa taik utk pimpin ibukota baru...?!!!\nMakin sarap aja ah....!'",0
b'@__amare15 Mdh2an ibukota baru bersih &amp; wangi',1
"b'Pemimpin daerah calon ibukota baru, siap2 untuk disingkirkan dunk? https://t.co/TeJMmWNRvC'",1
"b'Ribet emang, kalo pemimpinnya sohiban sm Jin Ping \n\nBerat pengorbanannya.  Sampai mantan napi aja kudu diberi tempat khusus.  Bahkan disiapkan Ibukota baru yg akan memimpin para imigrant dr negeri ""you know who""'",0
b'@VIVAcoid Itu mo di jadikan ibukota baru atau membuat kota tersembunyi main caplok aja',0
b'@idntimes Padahal fokus juga sama Ibukota baru tuh.',1
